"year","เดือน","วันที่","เซล","เขตการขาย","Segment","LastSegment","LastGroupCode","LastGroupOfDebt","ลูกค้า","รหัสหลัก","ชื่อหลัก","typecode","categorycode","formatcode","groupcode","Code","Name1","weight","จำนวน","UnitCode","Price","volume","TurnOver","DebtLimit1","DocDate","CreditDay","DocNo","taxNo","FOC","Period","Q","TYPE","หนี้ในเดือน","SumOfAmount","Email"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"205-23  ร้านผ่องโมดิฟาย","205-23","ร้านผ่องโมดิฟาย","MCO","MCO - 4T","POWER1 4T","4T-PW","3439375","POWER1 4T 10W30  12X1L   SP R",$1.00,$1.00,"ล",$1824.00,$12.00,$1704.67,$10000.00,06-Jan-2026 0:00:00,30,"CR69374-18652","INV-69-00016","","P1","Q1","MCO","",$1824.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","205-933/1  โกสีย์มอเตอร์","205-933","โกสีย์จักรยาน(กิมฟอง)","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439390","ACTIV 4T 20W-40  12X1L F TH",$1.00,$10.00,"ล",$1331.00,$120.00,$12439.25,$1000000.00,06-Jan-2026 0:00:00,1,"CA69374-18677","INV-69-00023","","P1","Q1","MCO","หนี้ในเดือน",$13310.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","205-933/1  โกสีย์มอเตอร์","205-933","โกสีย์จักรยาน(กิมฟอง)","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$15.00,"ล",$1118.00,$144.00,$15672.90,$1000000.00,06-Jan-2026 0:00:00,1,"CA69374-18677","INV-69-00023","","P1","Q1","MCO","หนี้ในเดือน",$16770.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","205-933/1  โกสีย์มอเตอร์","205-933","โกสีย์จักรยาน(กิมฟอง)","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3438918","ACTIV AT 20W40 12X0.8L SN  R",$0.80,$5.00,"ล",$1272.00,$48.00,$5943.93,$1000000.00,06-Jan-2026 0:00:00,1,"CA69374-18677","INV-69-00023","","P1","Q1","MCO","หนี้ในเดือน",$6360.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","205-933/1  โกสีย์มอเตอร์","205-933","โกสีย์จักรยาน(กิมฟอง)","MCO","MCO - 4T","POWER1 4T","4T-PW","3439376","POWER1 4T 10W30 12X0.8L  SP R",$0.80,$3.00,"ล",$1457.00,$28.80,$4085.05,$1000000.00,06-Jan-2026 0:00:00,1,"CA69374-18677","INV-69-00023","","P1","Q1","MCO","หนี้ในเดือน",$4371.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","MCO",,"113-2128  RA มอเตอร์ไซค์ (บ้านใหม่)","113-2128","RA มอเตอร์ไซค์ (บ้านใหม่)","FREE","FREE","FREE","FREE","ถ-023","ปฏิทิน",$0.00,$1.00,"ค-2",$0.00,$0.00,$0.00,$0.00,06-Jan-2026 0:00:00,1,"CA69373-18636","INV-69-00022","Y","P1","Q1","","หนี้ในเดือน",$0.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","MCO",,"113-2128  RA มอเตอร์ไซค์ (บ้านใหม่)","113-2128","RA มอเตอร์ไซค์ (บ้านใหม่)","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3438918","ACTIV AT 20W40 12X0.8L SN  R",$0.80,$1.00,"ล",$1307.00,$9.60,$1221.50,$0.00,06-Jan-2026 0:00:00,1,"CA69373-18636","INV-69-00022","","P1","Q1","MCO","หนี้ในเดือน",$1307.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","MCO",,"113-2128  RA มอเตอร์ไซค์ (บ้านใหม่)","113-2128","RA มอเตอร์ไซค์ (บ้านใหม่)","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3442841","ACTIV  AT 20W40+SGO  12X0.92L",$0.92,$1.00,"ล",$1592.00,$11.04,$1487.85,$0.00,06-Jan-2026 0:00:00,1,"CA69373-18636","INV-69-00022","","P1","Q1","MCO","หนี้ในเดือน",$1592.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","MCO",,"205-955  ช่างเณรมอเตอร์ไซต์","205-955","ช่างเณรมอเตอร์ไซต์","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3438918","ACTIV AT 20W40 12X0.8L SN  R",$0.80,$1.00,"ล",$1307.00,$9.60,$1221.50,$10000.00,06-Jan-2026 0:00:00,1,"CA69373-18639","INV-69-00026","","P1","Q1","MCO","หนี้ในเดือน",$1307.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1014  เขาเขียวยางยนต์","113-1014","เขาเขียวยางยนต์","PCO","PCO - CTL","GTX","GTX-PU","3436261","GTX  DIESEL 15W40   3 x 6P1L R",$7.00,$2.00,"ล",$2154.00,$42.00,$4026.17,$0.00,06-Jan-2026 0:00:00,45,"CR69374-18682","INV-69-00003","","P1","Q1","PCO","",$4308.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1014  เขาเขียวยางยนต์","113-1014","เขาเขียวยางยนต์","PCO","PCO - CTL","GTX","GTX-PU","3439374","GTX DIESEL 10W30  3X6P1L  R",$7.00,$1.00,"ล",$2133.00,$21.00,$1993.46,$0.00,06-Jan-2026 0:00:00,45,"CR69374-18682","INV-69-00003","","P1","Q1","PCO","",$2133.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1014  เขาเขียวยางยนต์","113-1014","เขาเขียวยางยนต์","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$2.00,"ล",$3441.00,$42.00,$6431.78,$0.00,06-Jan-2026 0:00:00,45,"CR69374-18682","INV-69-00003","","P1","Q1","PCO","",$6882.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1014  เขาเขียวยางยนต์","113-1014","เขาเขียวยางยนต์","PCO","PCO - CTL","MAG FS","MAG","3442039","MAG  5W30  3X4L_PRO1_TH",$4.00,$1.00,"ล",$3390.00,$12.00,$3168.22,$0.00,06-Jan-2026 0:00:00,45,"CR69374-18682","INV-69-00003","","P1","Q1","PCO","",$3390.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1014  เขาเขียวยางยนต์","113-1014","เขาเขียวยางยนต์","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$1.00,"ล",$4107.00,$21.00,$3838.32,$0.00,06-Jan-2026 0:00:00,45,"CR69374-18682","INV-69-00003","","P1","Q1","PCO","",$4107.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1220  เตี้ยไดนาโม","113-1220","เตี้ยไดนาโม","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$1.00,"ล",$2256.00,$12.00,$2108.41,$0.00,06-Jan-2026 0:00:00,30,"CR69374-18660","INV-69-00011","","P1","Q1","PCO","",$2256.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1220  เตี้ยไดนาโม","113-1220","เตี้ยไดนาโม","CTSP","SPECIAL","TRANS","AUTO  TRAN","3442714","TRANSMAXATFDVIMLVMULTI  3X4LTH",$4.00,$1.00,"ล",$3918.00,$12.00,$3661.68,$0.00,06-Jan-2026 0:00:00,30,"CR69374-18660","INV-69-00011","","P1","Q1","PCO","",$3918.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1220  เตี้ยไดนาโม","113-1220","เตี้ยไดนาโม","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$1.00,"ล",$3441.00,$21.00,$3215.89,$0.00,06-Jan-2026 0:00:00,30,"CR69374-18660","INV-69-00011","","P1","Q1","PCO","",$3441.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1220  เตี้ยไดนาโม","113-1220","เตี้ยไดนาโม","PCO","PCO - CTL","MAG FS","MAG-3นับ1","3440397","MAG  0W20   1X3.5L_TH",$3.50,$1.00,"ล",$985.00,$3.50,$920.56,$0.00,06-Jan-2026 0:00:00,30,"CR69374-18660","INV-69-00011","","P1","Q1","PCO","",$985.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1838  ก้อง-เกล้า คาร์เซอร์วิส","113-1838","ก้อง-เกล้า คาร์เซอร์วิส","FREE","FREE","FREE","FREE","ถ-089","กรองน้ำมันเครื่อง",$0.00,$7.00,"ล-01",$0.00,$0.00,$0.00,$0.00,06-Jan-2026 0:00:00,30,"CR69371-18519","INV-69-00012","Y","P1","Q1","","",$0.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1838  ก้อง-เกล้า คาร์เซอร์วิส","113-1838","ก้อง-เกล้า คาร์เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$3.00,"ล",$3441.00,$63.00,$9647.66,$0.00,06-Jan-2026 0:00:00,30,"CR69371-18519","INV-69-00012","","P1","Q1","PCO","",$10323.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","205-233  เอส.พี.คาร์เซอร์วิส","205-233","เอส.พี.คาร์เซอร์วิส","CTSP","SPECIAL","COOLANTS","COOLANT","3436174","RADICOOL  SF  PREMIX    12X1L  R",$1.00,$1.00,"ล",$1344.00,$12.00,$1256.07,$450000.00,06-Jan-2026 0:00:00,30,"CR69373-18646","INV-69-00020","","P1","Q1","PCO","",$1344.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","205-233  เอส.พี.คาร์เซอร์วิส","205-233","เอส.พี.คาร์เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$1.00,"ล",$3441.00,$21.00,$3215.89,$450000.00,06-Jan-2026 0:00:00,30,"CR69373-18646","INV-69-00020","","P1","Q1","PCO","",$3441.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-1238  ช่างทัย","113-1238","ช่างทัย","CTSP","SPECIAL","TRANS","MANL  TRAN","3435977","TRANSMAX AXLE   80W90  18L R",$18.00,$1.00,"ถ-18",$2212.00,$18.00,$2067.29,$0.00,06-Jan-2026 0:00:00,1,"CA69374-18668","INV-69-00009","","P1","Q1","PCO","หนี้ในเดือน",$2212.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-1047  สุประดิษฐ์คาร์เซอร์วิส","205-1047","สุประดิษฐ์คาร์เซอร์วิส","PCO","PCO - CTL","GTX","GTX-PU","3439374","GTX DIESEL 10W30  3X6P1L  R",$7.00,$3.00,"ล",$2133.00,$63.00,$5980.37,$0.00,06-Jan-2026 0:00:00,30,"CR69373-18602","INV-69-00018","","P1","Q1","PCO","",$6399.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-1047  สุประดิษฐ์คาร์เซอร์วิส","205-1047","สุประดิษฐ์คาร์เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$3.00,"ล",$3441.00,$63.00,$9647.66,$0.00,06-Jan-2026 0:00:00,30,"CR69373-18602","INV-69-00018","","P1","Q1","PCO","",$10323.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-143  อวยชัยยนต์","205-143","อวยชัยยนต์","CTSP","SPECIAL","COOLANTS","COOLANT","3440917","RADICOOL  SF  PREMIX  G   12X1L",$1.00,$1.00,"ล",$1344.00,$12.00,$1256.07,$500000.00,06-Jan-2026 0:00:00,45,"CR69374-18688","INV-69-00024","","P1","Q1","PCO","",$1344.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-143  อวยชัยยนต์","205-143","อวยชัยยนต์","PCO","PCO - CTL","MAG","MAG","3440277","MAGNATEC 10W30 3X4LSYN-EX FS",$4.00,$1.00,"ล",$2961.00,$12.00,$2767.29,$500000.00,06-Jan-2026 0:00:00,45,"CR69374-18688","INV-69-00024","","P1","Q1","PCO","",$2961.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-143  อวยชัยยนต์","205-143","อวยชัยยนต์","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$1.00,"ล",$3441.00,$21.00,$3215.89,$500000.00,06-Jan-2026 0:00:00,45,"CR69374-18688","INV-69-00024","","P1","Q1","PCO","",$3441.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","38 : อ.ลาดยาว","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"206-1382  มลมอเตอร์","206-1382","มลมอเตอร์","MCO","MCO - 4T","POWER1 4T","4T-PW","3442232","POWER1 4T 10W-40  12X0.8L N",$0.80,$5.00,"ล",$1497.00,$48.00,$6995.33,$0.00,06-Jan-2026 0:00:00,1,"CA69374-18651","INV-69-00015","","P1","Q1","MCO","หนี้ในเดือน",$7485.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","38 : อ.ลาดยาว","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","205-994  บริษัท พีการาจ ออโต้ เซอร์วิส จำกัด","205-994","บริษัท พีการาจ ออโต้ เซอร์วิส จำกัด","CTSP","SPECIAL","COOLANTS","COOLANT","3436174","RADICOOL  SF  PREMIX    12X1L  R",$1.00,$1.00,"ล",$1344.00,$12.00,$1256.07,$1100000.00,06-Jan-2026 0:00:00,30,"CR69374-18673","INV-69-00007","","P1","Q1","PCO","",$1344.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","38 : อ.ลาดยาว","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","205-994  บริษัท พีการาจ ออโต้ เซอร์วิส จำกัด","205-994","บริษัท พีการาจ ออโต้ เซอร์วิส จำกัด","CTSP","SPECIAL","COOLANTS","COOLANT","3436175","RADICOOL  SF  PREMIX    6X4 L  R",$4.00,$4.00,"ล",$2592.00,$96.00,$9689.72,$1100000.00,06-Jan-2026 0:00:00,30,"CR69374-18673","INV-69-00007","","P1","Q1","PCO","",$10368.00,"dsr5nakhonsawan@gmail.com"
2026,1,6,"นครสวรรค์ 1 : มัดหมี่","38 : อ.ลาดยาว","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","205-994  บริษัท พีการาจ ออโต้ เซอร์วิส จำกัด","205-994","บริษัท พีการาจ ออโต้ เซอร์วิส จำกัด","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$1.00,"ล",$2256.00,$12.00,$2108.41,$1100000.00,06-Jan-2026 0:00:00,30,"CR69374-18673","INV-69-00007","","P1","Q1","PCO","",$2256.00,"dsr5nakhonsawan@gmail.com"
